CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
14436.0,98,1,89.06,2,1,1,4,Lost Customer
14437.0,365,1,63.0,1,1,1,3,Lost Customer
14438.0,305,1,131.9,1,1,1,3,Lost Customer
14439.0,319,1,2661.24,1,1,5,7,Potential Customer
14440.0,7,5,2357.6800000000003,5,4,5,14,VIP Customer
14441.0,0,4,1712.89,5,4,4,13,VIP Customer
14442.0,204,2,1589.82,1,3,4,8,Potential Customer
14443.0,53,4,1420.2,3,4,4,11,Loyal Customer
14446.0,0,4,1010.35,5,4,4,13,VIP Customer
14447.0,18,5,1163.23,4,4,4,12,Loyal Customer
14448.0,8,2,375.35,5,3,2,10,Loyal Customer
14449.0,18,4,885.8,4,4,3,11,Loyal Customer
14450.0,180,3,483.25,1,3,2,6,At Risk
14451.0,59,2,643.9,3,3,3,9,Potential Customer
14452.0,10,2,259.05,5,3,2,10,Loyal Customer
14453.0,189,1,119.93,1,1,1,3,Lost Customer
14456.0,4,9,3017.28,5,5,5,15,VIP Customer
14457.0,310,1,113.64,1,1,1,3,Lost Customer
14459.0,154,1,1837.92,2,1,4,7,Potential Customer
14460.0,109,3,434.34,2,3,2,7,Potential Customer
14461.0,147,3,2103.06,2,3,5,10,Loyal Customer
14462.0,65,11,1980.57,3,5,4,12,Loyal Customer
14463.0,97,3,529.62,2,3,3,8,Potential Customer
14465.0,246,3,1038.44,1,3,4,8,Potential Customer
14466.0,28,7,2272.4,4,5,5,14,VIP Customer
14467.0,17,4,596.26,4,4,3,11,Loyal Customer
14470.0,11,2,461.19,5,3,2,10,Loyal Customer
14472.0,103,8,1852.67,2,5,4,11,Loyal Customer
14473.0,73,2,234.34000000000003,2,3,1,6,At Risk
14474.0,45,1,547.66,3,1,3,7,Potential Customer
14475.0,71,3,925.85,3,3,3,9,Potential Customer
14476.0,256,1,193.0,1,1,1,3,Lost Customer
14477.0,19,4,1309.6,4,4,4,12,Loyal Customer
14479.0,253,2,316.25,1,3,2,6,At Risk
14480.0,10,1,279.05,5,1,2,8,Potential Customer
14481.0,164,2,636.51,2,3,3,8,Potential Customer
14482.0,17,6,2022.81,4,5,4,13,VIP Customer
14483.0,281,1,137.1,1,1,1,3,Lost Customer
14484.0,49,1,321.92,3,1,2,6,At Risk
14485.0,38,1,162.8,3,1,1,5,At Risk
14487.0,26,6,1165.48,4,5,4,13,VIP Customer
14488.0,67,1,1064.28,3,1,4,8,Potential Customer
14489.0,206,1,463.38,1,1,2,4,Lost Customer
14491.0,174,2,340.93,2,3,2,7,Potential Customer
14493.0,6,5,2383.2400000000002,5,4,5,14,VIP Customer
14494.0,25,1,139.56,4,1,1,6,At Risk
14495.0,50,2,123.8,3,3,1,7,Potential Customer
14496.0,311,2,538.8100000000001,1,3,3,7,Potential Customer
14497.0,308,1,475.37,1,1,2,4,Lost Customer
14498.0,42,5,1957.32,3,4,4,11,Loyal Customer
14499.0,25,3,808.44,4,3,3,10,Loyal Customer
14500.0,87,3,356.85,2,3,2,7,Potential Customer
14501.0,183,2,251.21,1,3,2,6,At Risk
14502.0,19,11,2429.83,4,5,5,14,VIP Customer
14503.0,2,6,3543.26,5,5,5,15,VIP Customer
14504.0,46,4,673.26,3,4,3,10,Loyal Customer
14505.0,16,8,5859.43,4,5,5,14,VIP Customer
14506.0,16,5,1960.65,4,4,4,12,Loyal Customer
14507.0,23,6,1367.88,4,5,4,13,VIP Customer
14508.0,21,2,268.05,4,3,2,9,Potential Customer
14511.0,10,5,1314.81,5,4,4,13,VIP Customer
14512.0,187,2,275.28,1,3,2,6,At Risk
14513.0,100,3,455.59000000000003,2,3,2,7,Potential Customer
14514.0,60,3,990.2,3,3,4,10,Loyal Customer
14515.0,17,6,2076.89,4,5,5,14,VIP Customer
14517.0,32,2,330.45,4,3,2,9,Potential Customer
14518.0,63,1,174.37,3,1,1,5,At Risk
14520.0,1,2,270.6,5,3,2,10,Loyal Customer
14522.0,23,4,974.54,4,4,4,12,Loyal Customer
14523.0,107,1,241.09,2,1,1,4,Lost Customer
14524.0,31,9,1843.83,4,5,4,13,VIP Customer
14525.0,19,9,4215.9,4,5,5,14,VIP Customer
14527.0,2,55,8507.13,5,5,5,15,VIP Customer
14528.0,36,1,364.21999999999997,3,1,2,6,At Risk
14529.0,59,3,578.61,3,3,3,9,Potential Customer
14530.0,25,6,2862.11,4,5,5,14,VIP Customer
14532.0,235,4,932.85,1,4,3,8,Potential Customer
14533.0,24,7,1949.72,4,5,4,13,VIP Customer
14534.0,2,18,4397.3,5,5,5,15,VIP Customer
14535.0,59,3,2854.84,3,3,5,11,Loyal Customer
14536.0,259,1,170.95,1,1,1,3,Lost Customer
14537.0,57,1,355.56,3,1,2,6,At Risk
14538.0,64,2,388.25,3,3,2,8,Potential Customer
14539.0,15,2,537.48,4,3,3,10,Loyal Customer
14540.0,9,3,952.66,5,3,4,12,Loyal Customer
14541.0,58,8,1453.35,3,5,4,12,Loyal Customer
14542.0,185,1,103.25,1,1,1,3,Lost Customer
14543.0,28,16,3599.73,4,5,5,14,VIP Customer
14544.0,23,2,2004.3,4,3,4,11,Loyal Customer
14546.0,4,5,2573.93,5,4,5,14,VIP Customer
14547.0,3,8,3974.75,5,5,5,15,VIP Customer
14548.0,150,2,652.8,2,3,3,8,Potential Customer
14549.0,310,1,289.24,1,1,2,4,Lost Customer
14550.0,10,2,757.37,5,3,3,11,Loyal Customer
14551.0,17,2,186.23,4,3,1,8,Potential Customer
14552.0,151,1,164.22,2,1,1,4,Lost Customer
14553.0,18,5,859.27,4,4,3,11,Loyal Customer
14554.0,9,4,2279.4900000000002,5,4,5,14,VIP Customer
14555.0,56,2,312.54,3,3,2,8,Potential Customer
14557.0,84,1,788.38,2,1,3,6,At Risk
14560.0,6,22,2237.77,5,5,5,15,VIP Customer
14561.0,75,3,1080.76,2,3,4,9,Potential Customer
14562.0,3,18,5006.77,5,5,5,15,VIP Customer
14565.0,95,4,3099.12,2,4,5,11,Loyal Customer
14566.0,110,1,1432.0,2,1,4,7,Potential Customer
14567.0,56,2,1530.3600000000001,3,3,4,10,Loyal Customer
14569.0,0,1,227.39,5,1,1,7,Potential Customer
14570.0,280,2,218.06,1,3,1,5,At Risk
14572.0,2,7,2804.54,5,5,5,15,VIP Customer
14573.0,179,9,1639.82,1,5,4,10,Loyal Customer
14576.0,371,1,35.400000000000006,1,1,1,3,Lost Customer
14577.0,12,4,859.71,5,4,3,12,Loyal Customer
14578.0,2,1,168.63,5,1,1,7,Potential Customer
14581.0,16,1,138.6,4,1,1,6,At Risk
14582.0,40,1,114.11,3,1,1,5,At Risk
14583.0,5,5,986.96,5,4,4,13,VIP Customer
14584.0,168,4,1033.06,2,4,4,10,Loyal Customer
14585.0,49,1,157.05,3,1,1,5,At Risk
14586.0,276,1,237.36,1,1,1,3,Lost Customer
14587.0,18,9,1580.29,4,5,4,13,VIP Customer
14589.0,371,1,39.75,1,1,1,3,Lost Customer
14591.0,14,4,1320.21,4,4,4,12,Loyal Customer
14592.0,34,3,557.94,3,3,3,9,Potential Customer
14593.0,21,3,617.15,4,3,3,10,Loyal Customer
14594.0,6,2,363.33,5,3,2,10,Loyal Customer
14595.0,19,6,1740.6,4,5,4,13,VIP Customer
14597.0,10,2,866.24,5,3,3,11,Loyal Customer
14598.0,43,1,221.97,3,1,1,5,At Risk
14600.0,305,1,393.33000000000004,1,1,2,4,Lost Customer
14601.0,10,1,213.96,5,1,1,7,Potential Customer
14603.0,274,1,660.0,1,1,3,5,At Risk
14606.0,0,93,12076.15,5,5,5,15,VIP Customer
14607.0,15,14,16209.5,4,5,5,14,VIP Customer
14608.0,3,4,1785.15,5,4,4,13,VIP Customer
14609.0,71,4,601.56,3,4,3,10,Loyal Customer
14616.0,242,3,406.08000000000004,1,3,2,6,At Risk
14618.0,8,3,553.44,5,3,3,11,Loyal Customer
14619.0,245,1,394.44,1,1,2,4,Lost Customer
14620.0,205,2,412.78000000000003,1,3,2,6,At Risk
14621.0,0,5,1788.3600000000001,5,4,4,13,VIP Customer
14622.0,184,1,320.58000000000004,1,1,2,4,Lost Customer
14623.0,31,5,886.7,4,4,3,11,Loyal Customer
14624.0,56,2,225.85,3,3,1,7,Potential Customer
14625.0,195,2,899.63,1,3,3,7,Potential Customer
14626.0,23,4,2791.27,4,4,5,13,VIP Customer
14628.0,90,2,671.96,2,3,3,8,Potential Customer
14629.0,3,2,955.26,5,3,4,12,Loyal Customer
14631.0,50,3,1006.98,3,3,4,10,Loyal Customer
14632.0,262,1,114.56,1,1,1,3,Lost Customer
14633.0,265,1,344.90000000000003,1,1,2,4,Lost Customer
14636.0,35,2,609.85,3,3,3,9,Potential Customer
14638.0,50,1,443.6,3,1,2,6,At Risk
14639.0,51,6,2984.49,3,5,5,13,VIP Customer
14640.0,23,6,2107.38,4,5,5,14,VIP Customer
14641.0,21,1,110.46,4,1,1,6,At Risk
14642.0,58,1,96.12,3,1,1,5,At Risk
14643.0,169,2,693.8100000000001,2,3,3,8,Potential Customer
14644.0,67,2,830.76,3,3,3,9,Potential Customer
14645.0,156,2,597.09,2,3,3,8,Potential Customer
14646.0,1,73,280206.02,5,5,5,15,VIP Customer
14647.0,200,1,236.04000000000002,1,1,1,3,Lost Customer
14649.0,4,4,1402.59,5,4,4,13,VIP Customer
14651.0,66,2,653.75,3,3,3,9,Potential Customer
14652.0,76,1,114.18,2,1,1,4,Lost Customer
14653.0,0,7,1926.65,5,5,4,14,VIP Customer
14655.0,7,4,1932.23,5,4,4,13,VIP Customer
14656.0,168,2,291.05,2,3,2,7,Potential Customer
14657.0,17,4,848.22,4,4,3,11,Loyal Customer
14658.0,4,2,247.15,5,3,1,9,Potential Customer
14659.0,8,9,2529.93,5,5,5,15,VIP Customer
14660.0,86,2,285.74,2,3,2,7,Potential Customer
14661.0,26,1,107.95,4,1,1,6,At Risk
14662.0,28,4,741.37,4,4,3,11,Loyal Customer
14664.0,19,2,636.24,4,3,3,10,Loyal Customer
14665.0,60,5,1835.7,3,4,4,11,Loyal Customer
14666.0,23,1,195.25,4,1,1,6,At Risk
14667.0,10,25,9175.04,5,5,5,15,VIP Customer
14669.0,241,3,1259.24,1,3,4,8,Potential Customer
14670.0,279,2,392.86,1,3,2,6,At Risk
14672.0,234,2,765.55,1,3,3,7,Potential Customer
14673.0,2,5,1736.4,5,4,4,13,VIP Customer
14675.0,15,1,596.36,4,1,3,8,Potential Customer
14676.0,30,6,2548.2400000000002,4,5,5,14,VIP Customer
14680.0,24,16,28754.11,4,5,5,14,VIP Customer
14681.0,70,3,498.95,3,3,3,9,Potential Customer
14682.0,187,2,52.0,1,3,1,5,At Risk
14684.0,25,5,1201.51,4,4,4,12,Loyal Customer
14687.0,106,1,628.38,2,1,3,6,At Risk
14688.0,7,21,5579.1,5,5,5,15,VIP Customer
14689.0,208,1,112.8,1,1,1,3,Lost Customer
14690.0,43,2,355.05,3,3,2,8,Potential Customer
14691.0,30,5,2114.33,4,4,5,13,VIP Customer
14692.0,136,4,591.55,2,4,3,9,Potential Customer
14693.0,264,1,172.9,1,1,1,3,Lost Customer
14696.0,3,7,2078.95,5,5,5,15,VIP Customer
14697.0,217,2,188.60999999999999,1,3,1,5,At Risk
14698.0,1,5,1217.27,5,4,4,13,VIP Customer
14699.0,213,1,109.13000000000001,1,1,1,3,Lost Customer
14700.0,31,3,2195.1,4,3,5,12,Loyal Customer
14701.0,10,9,2526.09,5,5,5,15,VIP Customer
14702.0,0,17,3251.79,5,5,5,15,VIP Customer
14703.0,14,1,318.17,4,1,2,7,Potential Customer
14704.0,10,9,1493.96,5,5,4,14,VIP Customer
14705.0,198,1,179.0,1,1,1,3,Lost Customer
14708.0,2,3,1126.37,5,3,4,12,Loyal Customer
14709.0,14,13,4921.04,4,5,5,14,VIP Customer
14710.0,13,4,599.48,4,4,3,11,Loyal Customer
14711.0,9,11,2839.62,5,5,5,15,VIP Customer
14712.0,28,3,917.07,4,3,3,10,Loyal Customer
14713.0,8,11,2662.2,5,5,5,15,VIP Customer
14714.0,23,1,160.19,4,1,1,6,At Risk
14715.0,24,4,867.38,4,4,3,11,Loyal Customer
14716.0,42,2,307.51,3,3,2,8,Potential Customer
14719.0,1,5,1581.84,5,4,4,13,VIP Customer
14720.0,5,3,663.81,5,3,3,11,Loyal Customer
14722.0,146,1,180.42000000000002,2,1,1,4,Lost Customer
14723.0,9,6,1122.3600000000001,5,5,4,14,VIP Customer
14725.0,24,1,655.58,4,1,3,8,Potential Customer
14727.0,273,1,268.58,1,1,2,4,Lost Customer
14729.0,373,1,313.49,1,1,2,4,Lost Customer
14730.0,0,8,1897.57,5,5,4,14,VIP Customer
14731.0,46,3,380.02,3,3,2,8,Potential Customer
14732.0,7,8,2702.4900000000002,5,5,5,15,VIP Customer
14733.0,15,12,9585.91,4,5,5,14,VIP Customer
14735.0,3,32,6065.69,5,5,5,15,VIP Customer
14737.0,3,3,1164.55,5,3,4,12,Loyal Customer
14738.0,42,7,1314.45,3,5,4,12,Loyal Customer
14739.0,3,7,3902.28,5,5,5,15,VIP Customer
14740.0,196,3,1448.21,1,3,4,8,Potential Customer
14741.0,11,6,1400.34,5,5,4,14,VIP Customer
14744.0,15,7,1099.98,4,5,4,13,VIP Customer
14745.0,112,5,1220.26,2,4,4,10,Loyal Customer
14747.0,248,1,328.2,1,1,2,4,Lost Customer
14748.0,28,5,1415.75,4,4,4,12,Loyal Customer
14752.0,43,1,389.64,3,1,2,6,At Risk
14753.0,86,1,563.15,2,1,3,6,At Risk
14754.0,44,2,638.05,3,3,3,9,Potential Customer
14755.0,9,11,5010.28,5,5,5,15,VIP Customer
14756.0,14,1,738.96,4,1,3,8,Potential Customer
14757.0,74,1,420.5,2,1,2,5,At Risk
14758.0,144,4,1484.06,2,4,4,10,Loyal Customer
14759.0,4,3,1625.97,5,3,4,12,Loyal Customer
14760.0,296,1,89.2,1,1,1,3,Lost Customer
14761.0,58,2,255.9,3,3,2,8,Potential Customer
14762.0,263,1,300.52,1,1,2,4,Lost Customer
14764.0,46,1,278.3,3,1,2,6,At Risk
14765.0,28,3,254.11,4,3,2,9,Potential Customer
14766.0,7,6,2473.37,5,5,5,15,VIP Customer
14768.0,16,2,192.60000000000002,4,3,1,8,Potential Customer
14769.0,2,8,10416.98,5,5,5,15,VIP Customer
14770.0,231,2,876.42,1,3,3,7,Potential Customer
14772.0,111,1,139.26,2,1,1,4,Lost Customer
14775.0,57,3,1011.9,3,3,4,10,Loyal Customer
14776.0,50,11,2538.3,3,5,5,13,VIP Customer
14778.0,126,2,730.86,2,3,3,8,Potential Customer
14779.0,280,3,386.15,1,3,2,6,At Risk
14780.0,54,2,447.68,3,3,2,8,Potential Customer
14782.0,319,1,200.10000000000002,1,1,1,3,Lost Customer
14784.0,25,2,289.99,4,3,2,9,Potential Customer
14785.0,9,2,77.4,5,3,1,9,Potential Customer
14788.0,6,2,679.4399999999999,5,3,3,11,Loyal Customer
14789.0,28,1,197.64,4,1,1,6,At Risk
14790.0,16,4,745.06,4,4,3,11,Loyal Customer
14792.0,63,1,6.2,3,1,1,5,At Risk
14793.0,20,1,228.99,4,1,1,6,At Risk
14794.0,2,7,1319.91,5,5,4,14,VIP Customer
14795.0,165,1,131.45000000000002,2,1,1,4,Lost Customer
14796.0,0,17,7975.49,5,5,5,15,VIP Customer
14798.0,52,3,173.74,3,3,1,7,Potential Customer
14799.0,50,1,157.7,3,1,1,5,At Risk
14800.0,47,12,4331.79,3,5,5,13,VIP Customer
14801.0,60,1,189.34,3,1,1,5,At Risk
14803.0,161,3,845.55,2,3,3,8,Potential Customer
14804.0,8,1,353.27,5,1,2,8,Potential Customer
14805.0,14,4,546.4,4,4,3,11,Loyal Customer
14806.0,74,1,193.39000000000001,2,1,1,4,Lost Customer
14808.0,39,8,2718.6,3,5,5,13,VIP Customer
14810.0,40,11,2085.33,3,5,5,13,VIP Customer
14813.0,369,2,152.88,1,3,1,5,At Risk
14815.0,36,2,778.5,3,3,3,9,Potential Customer
14816.0,196,1,271.85,1,1,2,4,Lost Customer
14817.0,199,2,1110.34,1,3,4,8,Potential Customer
14818.0,73,3,657.8,2,3,3,8,Potential Customer
14819.0,63,2,272.07,3,3,2,8,Potential Customer
14820.0,20,4,507.29,4,4,3,11,Loyal Customer
14821.0,366,1,48.800000000000004,1,1,1,3,Lost Customer
14823.0,179,3,321.43,1,3,2,6,At Risk
14824.0,9,4,1127.71,5,4,4,13,VIP Customer
14825.0,3,12,2221.01,5,5,5,15,VIP Customer
14828.0,196,3,2139.76,1,3,5,9,Potential Customer
14829.0,28,4,697.55,4,4,3,11,Loyal Customer
14830.0,52,1,188.88,3,1,1,5,At Risk
14834.0,17,6,1720.3,4,5,4,13,VIP Customer
14836.0,9,3,102.44999999999999,5,3,1,9,Potential Customer
14837.0,89,4,1649.5,2,4,4,10,Loyal Customer
14840.0,267,1,62.85,1,1,1,3,Lost Customer
14841.0,52,6,3295.76,3,5,5,13,VIP Customer
14842.0,43,4,2824.69,3,4,5,12,Loyal Customer
14844.0,63,4,3189.81,3,4,5,12,Loyal Customer
14847.0,148,1,309.4,2,1,2,5,At Risk
14849.0,21,25,7930.54,4,5,5,14,VIP Customer
14850.0,311,1,325.75,1,1,2,4,Lost Customer
14851.0,22,2,511.35,4,3,3,10,Loyal Customer
14852.0,57,6,2836.69,3,5,5,13,VIP Customer
14853.0,23,2,475.8,4,3,2,9,Potential Customer
14854.0,77,7,2740.03,2,5,5,12,Loyal Customer
14855.0,118,2,645.65,2,3,3,8,Potential Customer
14856.0,35,3,1290.53,3,3,4,10,Loyal Customer
14857.0,59,2,1173.12,3,3,4,10,Loyal Customer
14859.0,12,4,1353.74,5,4,4,13,VIP Customer
14860.0,18,1,170.32,4,1,1,6,At Risk
14861.0,51,1,125.79,3,1,1,5,At Risk
14862.0,25,2,841.1999999999999,4,3,3,10,Loyal Customer
14863.0,28,1,266.76,4,1,2,7,Potential Customer
14865.0,6,2,52.2,5,3,1,9,Potential Customer
14866.0,10,12,14389.9,5,5,5,15,VIP Customer
14867.0,185,3,710.28,1,3,3,7,Potential Customer
14868.0,2,8,2953.59,5,5,5,15,VIP Customer
14869.0,8,2,721.45,5,3,3,11,Loyal Customer
14870.0,261,1,327.25,1,1,2,4,Lost Customer
14871.0,2,4,501.28000000000003,5,4,3,12,Loyal Customer
14873.0,209,1,519.68,1,1,3,5,At Risk
14875.0,107,2,1465.3200000000002,2,3,4,9,Potential Customer
14878.0,12,9,1476.09,5,5,4,14,VIP Customer
14880.0,76,3,690.59,2,3,3,8,Potential Customer
14881.0,19,1,255.4,4,1,2,7,Potential Customer
14882.0,26,2,589.7,4,3,3,10,Loyal Customer
14883.0,18,6,761.59,4,5,3,12,Loyal Customer
14885.0,131,1,765.3199999999999,2,1,3,6,At Risk
14886.0,252,1,364.8,1,1,2,4,Lost Customer
14887.0,78,1,1862.0,2,1,4,7,Potential Customer
14888.0,206,1,369.2,1,1,2,4,Lost Customer
14889.0,335,1,135.9,1,1,1,3,Lost Customer
14890.0,253,1,125.65,1,1,1,3,Lost Customer
14891.0,147,2,554.38,2,3,3,8,Potential Customer
14893.0,9,2,1237.8500000000001,5,3,4,12,Loyal Customer
14894.0,84,1,655.75,2,1,3,6,At Risk
14895.0,7,20,11138.710000000001,5,5,5,15,VIP Customer
14896.0,204,2,468.77000000000004,1,3,2,6,At Risk
14897.0,7,4,1366.38,5,4,4,13,VIP Customer
14898.0,22,6,1269.31,4,5,4,13,VIP Customer
14901.0,10,9,1421.29,5,5,4,14,VIP Customer
14902.0,25,1,332.66,4,1,2,7,Potential Customer
14903.0,20,5,2795.33,4,4,5,13,VIP Customer
14904.0,1,2,1025.44,5,3,4,12,Loyal Customer
14905.0,157,2,616.15,2,3,3,8,Potential Customer
14907.0,2,7,3501.1,5,5,5,15,VIP Customer
14908.0,73,1,277.8,2,1,2,5,At Risk
14910.0,2,4,434.35,5,4,2,11,Loyal Customer
14911.0,0,201,143711.17,5,5,5,15,VIP Customer
14912.0,16,2,867.85,4,3,3,10,Loyal Customer
14913.0,35,4,1227.43,3,4,4,11,Loyal Customer
14915.0,90,2,307.48,2,3,2,7,Potential Customer
14916.0,70,4,1268.98,3,4,4,11,Loyal Customer
14918.0,115,2,1610.15,2,3,4,9,Potential Customer
14920.0,212,2,977.77,1,3,4,8,Potential Customer
14921.0,29,2,1316.07,4,3,4,11,Loyal Customer
14923.0,50,1,749.1,3,1,3,7,Potential Customer
14924.0,245,1,310.05,1,1,2,4,Lost Customer
14929.0,31,1,223.88,4,1,1,6,At Risk
14930.0,108,3,2362.96,2,3,5,10,Loyal Customer
14931.0,4,5,1257.68,5,4,4,13,VIP Customer
14932.0,365,1,363.53,1,1,2,4,Lost Customer
14934.0,81,2,1890.94,2,3,4,9,Potential Customer
14935.0,296,1,1784.71,1,1,4,6,At Risk
14936.0,33,8,8137.02,3,5,5,13,VIP Customer
14937.0,56,3,1621.88,3,3,4,10,Loyal Customer
14944.0,29,12,5900.25,4,5,5,14,VIP Customer
14946.0,13,1,100.9,4,1,1,6,At Risk
14947.0,71,2,290.82,3,3,2,8,Potential Customer
14948.0,22,6,1101.97,4,5,4,13,VIP Customer
14950.0,18,1,371.2,4,1,2,7,Potential Customer
14951.0,78,1,311.69,2,1,2,5,At Risk
14952.0,59,11,8099.49,3,5,5,13,VIP Customer
14953.0,24,1,285.67,4,1,2,7,Potential Customer
14954.0,11,1,294.85,5,1,2,8,Potential Customer
14957.0,252,1,58.49,1,1,1,3,Lost Customer
14958.0,146,3,483.72999999999996,2,3,2,7,Potential Customer
14959.0,63,4,695.42,3,4,3,10,Loyal Customer
14960.0,7,2,221.27,5,3,1,9,Potential Customer
14961.0,10,9,7044.68,5,5,5,15,VIP Customer
14962.0,270,1,126.7,1,1,1,3,Lost Customer
14963.0,9,5,1472.34,5,4,4,13,VIP Customer
14964.0,246,1,206.21,1,1,1,3,Lost Customer
14965.0,95,2,596.09,2,3,3,8,Potential Customer
14966.0,14,1,183.02,4,1,1,6,At Risk
14967.0,49,1,463.8,3,1,2,6,At Risk
14968.0,29,1,147.59,4,1,1,6,At Risk
14970.0,67,4,1592.06,3,4,4,11,Loyal Customer
14971.0,34,3,1097.98,3,3,4,10,Loyal Customer
14972.0,127,1,114.77,2,1,1,4,Lost Customer
14973.0,106,3,1314.45,2,3,4,9,Potential Customer
14974.0,36,1,89.94,3,1,1,5,At Risk
14975.0,56,1,279.94,3,1,2,6,At Risk
14976.0,56,7,790.86,3,5,3,11,Loyal Customer
14978.0,71,5,1921.3700000000001,3,4,4,11,Loyal Customer
14981.0,245,1,102.12,1,1,1,3,Lost Customer
14984.0,18,2,202.37,4,3,1,8,Potential Customer
14985.0,197,2,292.01,1,3,2,6,At Risk
14987.0,15,2,326.4,4,3,2,9,Potential Customer
14988.0,211,1,334.54,1,1,2,4,Lost Customer
14995.0,38,2,231.98000000000002,3,3,1,7,Potential Customer
14997.0,45,3,546.1999999999999,3,3,3,9,Potential Customer
14998.0,169,2,414.87,2,3,2,7,Potential Customer
15000.0,47,1,490.52,3,1,3,7,Potential Customer
15002.0,115,4,1641.76,2,4,4,10,Loyal Customer
15004.0,146,1,1220.77,2,1,4,7,Potential Customer
15005.0,15,28,6295.37,4,5,5,14,VIP Customer
15006.0,50,1,480.38,3,1,2,6,At Risk
15007.0,158,1,156.91,2,1,1,4,Lost Customer
15009.0,11,3,1259.43,5,3,4,12,Loyal Customer
15010.0,35,1,308.94,3,1,2,6,At Risk
15012.0,53,2,405.04,3,3,2,8,Potential Customer
15014.0,42,2,257.67,3,3,2,8,Potential Customer
15016.0,172,1,170.04,2,1,1,4,Lost Customer
15017.0,33,1,125.58,3,1,1,5,At Risk
15018.0,38,3,496.21000000000004,3,3,3,9,Potential Customer
15019.0,266,1,252.81,1,1,2,4,Lost Customer
15021.0,8,9,1871.77,5,5,4,14,VIP Customer
15022.0,11,4,852.39,5,4,3,12,Loyal Customer
15023.0,2,11,6720.41,5,5,5,15,VIP Customer
15024.0,9,10,1636.43,5,5,4,14,VIP Customer
15025.0,32,1,361.96,4,1,2,7,Potential Customer
15026.0,79,3,469.0,2,3,2,7,Potential Customer
15027.0,30,4,1066.1499999999999,4,4,4,12,Loyal Customer
15028.0,7,4,627.13,5,4,3,12,Loyal Customer
15030.0,71,2,518.28,3,3,3,9,Potential Customer
15031.0,3,4,653.19,5,4,3,12,Loyal Customer
15032.0,255,3,4959.1,1,3,5,9,Potential Customer
15033.0,4,10,2557.18,5,5,5,15,VIP Customer
15034.0,15,8,4274.16,4,5,5,14,VIP Customer
15035.0,89,1,252.73000000000002,2,1,2,5,At Risk
15036.0,71,3,429.56,3,3,2,8,Potential Customer
15038.0,58,6,685.74,3,5,3,11,Loyal Customer
15039.0,9,47,19766.59,5,5,5,15,VIP Customer
15041.0,169,1,179.93,2,1,1,4,Lost Customer
15042.0,198,1,135.93,1,1,1,3,Lost Customer
15043.0,30,1,537.0,4,1,3,8,Potential Customer
15044.0,18,17,7634.7300000000005,4,5,5,14,VIP Customer
15045.0,151,2,735.66,2,3,3,8,Potential Customer
15046.0,8,15,5090.42,5,5,5,15,VIP Customer
15047.0,269,1,343.62,1,1,2,4,Lost Customer
15048.0,64,4,381.0,3,4,2,9,Potential Customer
15049.0,273,1,121.17000000000002,1,1,1,3,Lost Customer
15050.0,24,3,1737.69,4,3,4,11,Loyal Customer
15051.0,22,3,1383.3600000000001,4,3,4,11,Loyal Customer
15052.0,318,1,207.73000000000002,1,1,1,3,Lost Customer
15053.0,4,3,693.95,5,3,3,11,Loyal Customer
15054.0,11,2,302.1,5,3,2,10,Loyal Customer
15057.0,274,2,1489.5,1,3,4,8,Potential Customer
15058.0,24,11,2102.54,4,5,5,14,VIP Customer
15059.0,40,9,1337.72,3,5,4,12,Loyal Customer
15060.0,7,4,294.25,5,4,2,11,Loyal Customer
15061.0,3,48,54534.14,5,5,5,15,VIP Customer
15062.0,70,4,987.86,3,4,4,11,Loyal Customer
15063.0,212,1,370.79999999999995,1,1,2,4,Lost Customer
15065.0,37,4,3158.13,3,4,5,12,Loyal Customer
15066.0,52,1,893.59,3,1,3,7,Potential Customer
15067.0,77,3,1744.76,2,3,4,9,Potential Customer
15068.0,45,2,553.36,3,3,3,9,Potential Customer
15069.0,178,1,1109.53,2,1,4,7,Potential Customer
15070.0,372,1,106.2,1,1,1,3,Lost Customer
15071.0,93,2,982.07,2,3,4,9,Potential Customer
15073.0,9,3,1043.41,5,3,4,12,Loyal Customer
15074.0,104,1,735.67,2,1,3,6,At Risk
15075.0,77,1,773.03,2,1,3,6,At Risk
15076.0,172,1,880.85,2,1,3,6,At Risk
15078.0,6,32,9743.11,5,5,5,15,VIP Customer
15079.0,212,4,895.61,1,4,3,8,Potential Customer
15081.0,21,5,504.8,4,4,3,11,Loyal Customer
15083.0,256,1,88.2,1,1,1,3,Lost Customer
15087.0,281,1,306.94,1,1,2,4,Lost Customer
15088.0,20,2,1160.07,4,3,4,11,Loyal Customer
15089.0,9,6,2420.84,5,5,5,15,VIP Customer
15090.0,307,1,381.32,1,1,2,4,Lost Customer
15091.0,67,1,480.71,3,1,2,6,At Risk
15092.0,214,2,457.81,1,3,2,6,At Risk
15093.0,17,6,4597.02,4,5,5,14,VIP Customer
15095.0,103,4,1370.6,2,4,4,10,Loyal Customer
15096.0,42,1,219.39000000000001,3,1,1,5,At Risk
15097.0,3,1,248.08,5,1,1,7,Potential Customer
15098.0,181,3,39916.5,1,3,5,9,Potential Customer
15099.0,83,1,410.48,2,1,2,5,At Risk
15100.0,333,3,876.0,1,3,3,7,Potential Customer
15101.0,8,2,317.53,5,3,2,10,Loyal Customer
